Function Name,Description,Syntax Example,Example Output,Scope,Source URL,Category
$subtract,This function is used to subtract two values or subtract a given time span from a date time object.,"Column Value: $subtract(ColumnValue,ColumnValue)
Column name: $subtract (([ColumnDisplayName|ColumnInternalName]),Days:Hours:Minutes:Seconds)
Query List: $subtract(QuerylistActionName##ColumnInternalName,ColumnValue)
Variable: $subtract(WFActionName##ColumnInternalName,ColumnValue)","Column Value – $subtract(103, 3)
Output: 100
Column name – $subtract([Due Date|DueDate],2:0:0:0)
Due Date: 12/2/20
Output: 11/30/20
Query List – $subtract(GetPurchaseItem##Price,100)
WF Variable – $subtract(WFaction##Price,[Discount|Discount])
Note: Source and Target columns should be either Number or Currency or Date Time columns.
Today",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$usercollection,"This function gets the collection of users from different fields that can be mapped to a multi user column. When configured in a WF Variable action, the collection of users returned can be used to create an item for each user.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$usercollection,,,"Create Task for each user entered in ‘Level 1 Technician’, ‘Level 2 Technician’.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$usercollection,"Input: Level 1 Technician: Pavan Kumar, Prakash Arya Level 2 Technician: James Restivo, Scott Restivo Output: Create Task 1 for Pavan Kumar Create Task 2 for Prakash Arya Create Task 3 for James Restivo Create Task 4 for Scott Restivo For more detailed use case, please refer Using User Collection . Note Source column should be a person or group column.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$xpath,This function is used to navigate through elements and attributes in an XML.,"Column Name: $xpath([value/placeholder],xpath)
Query List: $xpath(QuerylistActionName##ColumnInternalName,xpath)
WF Variable: $xpath(WFActionName##ColumnInternalName,xpath)",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$xpath,Input: Value in ‘xmlvalue’ column is <birds><parrot><color>green</color></parrot><pigeon><color>white</color></pigeon></birds> Output: <parrot><color>green</color></parrot>,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$xpath,Input: TicketItem is a query list that is getting the XML value from Category or a lookup list item. Output: Pavan Kumar Where Category Owner of the selected category is Pavan Kumar,"For single value, directly use full function.
Functions exclusively available in NITRO Workflows",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffbusinesshours,This function is used to get the business hours difference of two Date and Time fields. Site Regional Time zone settings will be considered in this case to calculate the business hours,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffbusinesshours,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffbusinesshours,Output: 12 Note: Target columns should be either single line of Text/Number column,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffhours,This function is used to get the total hours difference of two Date and Time fields.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffhours,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffhours,Output: 18,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$extractheaders,This function gets a collection of key value pairs from a value based on separator. It can only be used in WF Variable action.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$extractheaders,Parameter Sequence Description Optional / Default Value,"2
Column specifier in format [ColumnDisplayName|ColumnInternalName]
Required
We can specify column name that has the text that needs to be parsed to extract name value pairs
3
Optional Parameter
Optional
firstupper: to extract the key value with setting first character as capital letter
upper: to extract the key value with setting all characters as capital letters
lower: to extract the key value with setting all characters as small letters","1
Separator between name and value. Also, it is the separator between the value and next key
Required
Find the ‘Importance’ of the email received by SharePoint announcement list (Incoming email enabled list)
WF Variable:
WfVar: $extractheaders(:,[E-Mail Headers|EmailHeaders],firstupper)
Input:
x-sender: James@contoso.com
x-receiver: contoso@server.domain.com
Sensitivity: NORMAL
Importance: Normal
Received: from …
….
In Field Mappings: WfVar##Importance
Output: Normal
Note: Comma can’t be used like separator as it is used as function parameters separator.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getaduserproperty,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getexpressionvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,This function is used to get the list of users that are present in a SharePoint group.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,Input: ‘Assigned Team’ is ‘Crow Canyon Service Request Owners’ Output: James Restivo;Crow Admin;Pavan Kumar; Note: Target column need to be either Single line of text/multiple lines of text.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,This function is used to get the values of Person or Group column and set the value to a single line of text column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,"displayValue can be email, name, id, loginname, Userprincipalname and manager joinchar is separator like ; UserField is a person or group column placeholder",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,"Input: Pavan Kumar, James Restivo Output: pavan@contoso.com;james@contoso.com Note: Target column should be either Single line of text or multiple lines of text field.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,Input: James Restivo Output: Scott Restivo,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,This function is used to get the list of users for which current Item is shared with or has access to view the item.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,,,Get all users and insert in a multiple selection enabled person or group column ‘All Techinicians’,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,Input: [ID|ID] (list item ID) Output: Pavan Kumar;James Restivo;Scott Restivo Note: Target column need to be a multiple selection enabled Person or group type. {ListId} This function returns the List ID of the list on which workflow is configured on and can be set in text/note columns,"{ListId}
{ListName}
This function returns the Title of the list on which workflow is configured on and can be set in text/note columns
{ListName}
Now",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,"The function $regexreplace(,,) has the feature to check for a matching value based on Regular Expression and replace it with another string in a column.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,,,Remove spaces in given text,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,Input: Title has value as “This is a Test”. Output: ThisisaTest {SiteCollectionId} This function returns the Site Collection GUID data and can be set in text/note columns,"{SiteCollectionId}
{SiteCollectionUrl}
This function returns the Site Collection URL and can be set in text/note columns
{SiteCollectionUrl}",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$Sum,This function will sum up several number fields and/or numbers,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$sum,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$sum,UtcNow,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection,This function gets the collection of values from parameters and combines them into a single value by joining the collection of values with a separator. It can also be used to get the collection of column values from query list items.,"SharePoint Online: $variablecollection(separator,[ColumnDisplayName|ColumnInternalName])
SharePoint On-Premises: $variablecollection([ColumnDisplayName|ColumnInternalName],separator)","Combine Requester and Assigned To column values and insert in a multiple person or group column: $variablecollection(;#,[Requester|Requester],[AssignedTo|AssignedTo])
Input:
Requester: Pavan Kumar
Assigned To: James Restivo
Output:
Pavan Kumar;#James Restivo",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$querylistactionname##$variablecollection,,,Read related child tasks assignee and insert in a multiple selection person or group column on a parent item.,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$GetRelatedTasks##$variablecollection,"Input: Task 1 Assignee: Pavan Kumar Task 2 Assignee: James Restivo Output: Pavan Kumar, James Restivo Note: More than two parameters can be used in this function",,"When we have title with | as separator, and we need to use them in create item action each item separated by |, then we can define this variable collection as variable.
Input:
Title: Email | Calendar | Outlook
We can use this Wf variable of variable collection to create each item for each collection value with @{CollectionValue} as column mapping for each task when inserted in Title column mapping
Output:
Task 1 created with Email as Title
Task 2 created with Calendar as Title
Task 3 created with Outlook as Title",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection2,"This function is similar to $variablecollection(), but the advantage of this function is to get multiple column values from each item and place in a multiple lines of text column.","SharePoint Online: $variablecollection(separator,[ColumnDisplayName|ColumnInternalName])
SharePoint On-Premises: $variablecollection([ColumnDisplayName|ColumnInternalName],separator)",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection2,Query list,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$querylistactionname##$variablecollection2,Note: More than two parameters and multiple column placeholders can be used in this function. {WebId} This function returns the Current web GUID and can be set in text/note columns,"{WebId}
{WebUrl}
This function returns the Current web URL and can be set in text/note columns
{WebUrl}
Functions exclusively available in NITRO Custom Actions",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,This function is used to return Email/Display Name attribute of a user based on User ID or Logged in user or a person or group column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,,,"Input: $getuserattr(15,Email)
Output:
pavan@contoso.com
Where ‘Pavan Kumar’ User id is 15",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,Output: jamesr@contoso.com Where item is created by ‘James Restivo’,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,Output: Pavan Kumar Where logged in user is ‘Pavan Kumar’,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$jsonpath,This function is used to navigate through objects in an JSON object/array. This function takes two arguments as input. First argument is one of the following possible parameters and returns the value as per the “json path” given in second argument. Second argument is always expected to be a valid json path. First Argument possible parameters: Literal/Custom Value:,"Other column value (Place holder of current item)
Other column value (Place holder of query list action executed prior to this)
Variable value","{“MovieDatabase”: {
“movie”: [{
“name”: “The Change-Up”,
“genre”: “comedy”,
“director”: “David Dobkin”,
“Facebook_like”: 252
},
{
“name”: “Rise of the Planet of the Apes”,
“genre”: “SciFi”,
“director”: “Rupert Wyatt”,
“Facebook_like”: 472
}]
}
}
Expression: $jsonpath(JSON object, @$.MovieDatabase.movie[*].director)
Output: [“David Dobkin”,”Rupert Wyatt”]
My input is coming from a column of Query List Action (action name: TicketItem, Cities is a column name in the query list action list) result list item. And sample input is same as above,
Expression 1: $jsonpath(TicketItem##Movies, @$.MovieDatabase.*)
Output: [[{“name”:”The Change-Up”,”genre”:”comedy”,”director”:”David Dobkin”,”Facebook_like”:252},{“name”:”Rise of the Planet of the Apes”,”genre”:”SciFi”,”director”:”Rupert Wyatt”,”Facebook_like”:472}]]
Expression 2: $jsonpath(TicketItem##Movies, @$.MovieDatabase..Facebook_like)
Output: [252,472]
Expression 3: $jsonpath(TicketItem##Movies, @$..movie[(@.length-1)])
Output: [{“name”: “Rise of the Planet of the Apes”,”genre”: “SciFi”,”director”: “Rupert Wyatt”,”Facebook_like”: 472}]",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,This function is used to return required output from field value object Default value type: String Default Separator: ; (semi colon),,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,Available value types: Id Value Email Dateonly url string object,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,"Input: Requester, a person or group column value is James Restivo Output: james@contoso.com",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,"Input: Category is a lookup column that has value ‘Networking’ Output: 13 where 13 is the item id of the list item ‘Networking’ in lookup list For more functions, refer this Article",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
